"id","legislative_session:id","legislative_session:number","motion:title","number","result","start_date","start_time"
"zmb-z7-07/20150623-79-55987","2964","07"," Bod è. 112 Návrh dodatku è. 15 ke Smlouvì o závazku veøejné sluby a kompenzaci z veøejné pøepravy cestujících uzavøené mezi Statutárním mìstem Brnem a Dopravním podnikem mìsta Brna, a. s. ","79","Pøijato","2015-06-23","15:33:08"
"zmb-z7-07/20150623-80-56020","2964","07"," Bod è. 113 Návrh dodatku è. 16 ke Smlouvì o závazku veøejné sluby a kompenzaci z veøejné pøepravy cestujících uzavøené mezi statutárním mìstem Brnem a Dopravním podnikem mìsta Brna, a. s., návrh rozpoètového opatøení ","80","Pøijato","2015-06-23","15:33:40"
"zmb-z7-07/20150623-81-56052","2964","07"," Bod è. 114 Návrh Protokolu è. 52 o pøedání majetku statutárního mìsta Brna k hospodaøení Veøejné zeleni mìsta Brna, pøíspìvkové organizaci ","81","Pøijato","2015-06-23","15:34:12"
"zmb-z7-07/20150623-82-56079","2964","07"," Bod è. 115 ádost Bohumila Františka Øíhy o pøevod hrobového zaøízení, návrh darovací smlouvy ","82","Pøijato","2015-06-23","15:34:39"
"zmb-z7-07/20150623-84-56210","2964","07"," Bod è. 116 Návrh na zmìnu v orgánech spoleènosti KORDIS JMK a. s. – doplnìní návrhù na zvolení ","84","Pøijato","2015-06-23","15:36:50"
"zmb-z7-07/20150623-85-56241","2964","07"," Zaøazení bodu è. 110 ","85","Nepøijato","2015-06-23","15:37:21"
"zmb-z7-08/20150813-1-56271","2987","08"," Bod è. 1 - ovìøovatelé zápisu Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","1","Pøijato","2015-08-13","15:37:52"
"zmb-z7-08/20150813-2-56356","2987","08"," Bod è. 1 - program Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","2","Pøijato","2015-08-13","15:39:16"
"zmb-z7-08/20150813-3-61318","2987","08"," Bod è. 2 - hlasování o návrhu p. Boreckého Organizace a financování závodù mistrovství svìta silnièních motocyklù na Masarykovì okruhu v Brnì ","3","Nepøijato","2015-08-13","17:01:59"
"zmb-z7-08/20150813-4-61349","2987","08"," Bod è. 2 - hlasování o návrhu p. Vlašína Organizace a financování závodù mistrovství svìta silnièních motocyklù na Masarykovì okruhu v Brnì ","4","Nepøijato","2015-08-13","17:02:29"
"zmb-z7-08/20150813-6-61549","2987","08"," Bod è. 2 - 1. odr. Organizace a financování závodù mistrovství svìta silnièních motocyklù na Masarykovì okruhu v Brnì ","6","Pøijato","2015-08-13","17:05:49"
"zmb-z7-08/20150813-7-61580","2987","08"," Bod è. 2 - 2. odr. Organizace a financování závodù mistrovství svìta silnièních motocyklù na Masarykovì okruhu v Brnì ","7","Pøijato","2015-08-13","17:06:20"
"zmb-z7-08/20150813-8-61607","2987","08"," Bod è. 2 - 3. odr. Organizace a financování závodù mistrovství svìta silnièních motocyklù na Masarykovì okruhu v Brnì ","8","Pøijato","2015-08-13","17:06:47"
"zmb-z7-08/20150813-9-61645","2987","08"," Bod è. 2 - povìøuje Organizace a financování závodù mistrovství svìta silnièních motocyklù na Masarykovì okruhu v Brnì ","9","Nepøijato","2015-08-13","17:07:25"
"zmb-z7-08/20150813-10-61889","2987","08"," Bod è. 2 Organizace a financování závodù mistrovství svìta silnièních motocyklù na Masarykovì okruhu v Brnì ","10","Pøijato","2015-08-13","17:11:29"
"zmb-z7-09/20150908-1-29597","2990","09"," Bod è. 1 - ovìøovatelé zápisu Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","1","Pøijato","2015-09-08","8:13:18"
"zmb-z7-09/20150908-2-30618","2990","09"," Bod è. 1 - zápis ze Z7/08 ZMB - návrh usnesení p. Vokøála Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","2","Pøijato","2015-09-08","8:30:18"
"zmb-z7-09/20150908-5-31679","2990","09"," Bod è. 1 - hlasování o zaøazení bodu è. 160 - II. opakované hlasování Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","5","Pøijato","2015-09-08","8:47:59"
"zmb-z7-09/20150908-6-31716","2990","09"," Bod è. 1 - staení 157 Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","6","Nepøijato","2015-09-08","8:48:37"
"zmb-z7-09/20150908-7-31767","2990","09"," Bod è. 1 - program- hlasování o staení bodu è. 20, 22 Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","7","Pøijato","2015-09-08","8:49:28"
"zmb-z7-09/20150908-8-31794","2990","09"," Bod è. 1 - program - hlasování o zaøazení bodu è. 158, 159, 161, 162 Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","8","Pøijato","2015-09-08","8:49:54"
"zmb-z7-09/20150908-9-31818","2990","09"," Bod è. 1 - program Technickı bod (zapisovatelky, právní asistence, ovìøovatelé zápisu, schválení programu zasedání ZMB) ","9","Pøijato","2015-09-08","8:50:18"
"zmb-z7-09/20150908-10-33274","2990","09"," Bod è. 6 Pøehled úèasti na schùzích vıborù ZMB ","10","Pøijato","2015-09-08","9:14:34"
"zmb-z7-09/20150908-11-33307","2990","09"," Bod è. 7 Pøevod pøíspìvkové organizace DROM, romské støedisko pod zøizovatelskou pravomoc statutárního mìsta Brna ","11","Pøijato","2015-09-08","9:15:07"
"zmb-z7-09/20150908-12-33340","2990","09"," Bod è. 8 Návrh rozpoètového opatøení ve vìci danì z pøíjmù právnickıch osob za obce, jejím poplatníkem je mìsto Brno ","12","Pøijato","2015-09-08","9:15:40"
"zmb-z7-09/20150908-13-33642","2990","09"," Bod è. 9 Vısledky hospodaøení statutárního mìsta Brna za I. pololetí roku 2015 ","13","Pøijato","2015-09-08","9:20:42"
"zmb-z7-09/20150908-14-33669","2990","09"," Bod è. 10 Návrh bilance zdrojù statutárního mìsta Brna na rok 2016, stanovení základních proporcí návrhu rozpoètu statutárního mìsta Brna na rok 2016 ","14","Pøijato","2015-09-08","9:21:09"
"zmb-z7-09/20150908-15-33696","2990","09"," Bod è. 11 Zmìna úèelu pouití neinvestièního transferu MÈ Brno – Chrlice ","15","Pøijato","2015-09-08","9:21:36"
"zmb-z7-09/20150908-16-33719","2990","09"," Bod è. 12 Návrh darovací smlouvy pro Hasièskı záchrannı sbor Jihomoravského kraje ","16","Pøijato","2015-09-08","9:21:59"
"zmb-z7-09/20150908-17-33746","2990","09"," Bod è. 13 Návrh na úpravu pøíjmù a vıdajù rozpoètu Mìstské policie Brno v roce 2015 - návrh rozpoètového opatøení ","17","Pøijato","2015-09-08","9:22:26"
"zmb-z7-09/20150908-18-33772","2990","09"," Bod è. 14 50. vıroèí spolupráce Brna a Rennes – návrh rozpoètového opatøení ","18","Pøijato","2015-09-08","9:22:52"
"zmb-z7-09/20150908-19-33800","2990","09"," Bod è. 15 „NKP Špilberk - statické zajištìní hradebních plent a mostu“ – návrh rozpoètového opatøení ","19","Pøijato","2015-09-08","9:23:20"
"zmb-z7-09/20150908-20-33826","2990","09"," Bod è. 16 Návrh rozpoètového opatøení v rámci ORJ 5400 – v agendì majetkoprávního vypoøádání ","20","Pøijato","2015-09-08","9:23:46"
"zmb-z7-09/20150908-21-33853","2990","09"," Bod è. 17 „Rekonstrukce poboèky Knihovny Jiøího Mahena v Brnì, pøíspìvkové organizace, Vondrákova 15, Brno-Bystrc – projektová pøíprava“ – návrh rozpoètového opatøení ","21","Pøijato","2015-09-08","9:24:13"
"zmb-z7-09/20150908-22-33877","2990","09"," Bod è. 18 Návrh rozpoètového opatøení – pøesun pøíjmù v souvislosti s organizaèní zmìnou v KPMB a KSM a sníení neinvestièního pøíspìvku a odvodu z fondu investic TICmB, p. o. ","22","Pøijato","2015-09-08","9:24:38"
"zmb-z7-09/20150908-23-33903","2990","09"," Bod è. 19 Finanèní prostøedky Fondu kofinancování evropskıch projektù – záøí 2015 – návrh rozpoètovıch opatøení ","23","Pøijato","2015-09-08","9:25:04"
"zmb-z7-09/20150908-24-33940","2990","09"," Bod è. 21 Náhrada škody zpùsobené statutárnímu mìstu Brnu v souvislosti s pøípravou a realizací vybranıch projektù spolufinancovanıch z fondù EU; návrh rozpoètového opatøení ","24","Pøijato","2015-09-08","9:25:40"
"zmb-z7-09/20150908-25-33976","2990","09"," Bod è. 23 Nemocnice Milosrdnıch bratøí, p. o. – návrh na pøevedení èásti neinvestièního pøíspìvku na investièní transfer, návrh rozpoètového opatøení ","25","Pøijato","2015-09-08","9:26:16"
"zmb-z7-09/20150908-26-34009","2990","09"," Bod è. 24 Návrh rozpoètovıch opatøení – zmìny neinvestièních pøíspìvkù a investièního transferu pøíspìvkovım organizacím v pùsobnosti Odboru kultury MMB z rozpoètu zøizovatele v roce 2015 ","26","Pøijato","2015-09-08","9:26:49"
"zmb-z7-09/20150908-27-34081","2990","09"," Bod è. 25 Navıšení pøíspìvkù zøizovatele pøíspìvkovım organizacím zapojením rozpoètové rezervy Odboru sociální péèe MMB, návrh rozpoètového opatøení ","27","Pøijato","2015-09-08","9:28:01"
"zmb-z7-09/20150908-28-34107","2990","09"," Bod è. 26 Návrh na poskytnutí a zmìny dotací v oblasti kultury/II. kolo – návrh rozpoètového opatøení ","28","Pøijato","2015-09-08","9:28:27"
"zmb-z7-09/20150908-29-34136","2990","09"," Bod è. 27 „Návrh na poskytnutí neinvestièní dotace na opravu (retoping) umìlého povrchu atletické dráhy a sektorù – návrh rozpoètového opatøení“ ","29","Pøijato","2015-09-08","9:28:56"
"zmb-z7-09/20150908-30-34633","2990","09"," Bod è. 28 - staení bodu Návrh na poskytnutí neinvestièní dotace spolku BRNÌNSKÉ CENTRUM OLYMPIJSKİCH NADÌJÍ, z. s., na podporu brnìnskıch olympijskıch nadìjí mìsta Brna v roce 2015/2016 ","30","Pøijato","2015-09-08","9:37:13"
"zmb-z7-09/20150908-31-35003","2990","09"," Bod è. 29 Poskytnutí neinvestièní dotace spoleènosti Technické sítì Brno, akciová spoleènost na zajištìní technického vybavení a osvìtlení pro úèely a po dobu konání Brnìnskıch Vánoc 2015 ","31","Pøijato","2015-09-08","9:43:23"
"zmb-z7-09/20150908-32-35047","2990","09"," Bod è. 30 Poskytnutí investièní dotace spoleènosti Technické sítì Brno, akciová spoleènost na vybudování III. etapy veøejného osvìtlení cyklostezky „Cyklostezka Veslaøská – Kamenomlınskı most ","32","Pøijato","2015-09-08","9:44:07"
"zmb-z7-09/20150908-33-35075","2990","09"," Bod è. 31 Návrh na poskytnutí investièní dotace STAREZ-SPORT, a. s. na nákup rolby pro údrbu venkovního kluzištì za Luánkami na ul. Sportovní 2 v Brnì, návrh rozpoètového opatøení ","33","Pøijato","2015-09-08","9:44:35"
"zmb-z7-09/20150908-34-35284","2990","09"," Bod è. 32 - návrh p. Drbala Návrh na poskytnutí dotace Sociálnímu nadaènímu fondu mìsta Brna a Jihomoravského kraje ","34","Pøijato","2015-09-08","9:48:04"
"zmb-z7-09/20150908-35-35323","2990","09"," Bod è. 32 Návrh na poskytnutí dotace Sociálnímu nadaènímu fondu mìsta Brna a Jihomoravského kraje ","35","Pøijato","2015-09-08","9:48:44"
"zmb-z7-09/20150908-36-35357","2990","09"," Bod è. 33 Projekt „Stavební úpravy Domova pro seniory Foltınova“ - rozhodnutí o poskytnutí dotace, návrh smlouvy o poskytnutí podpory ze SFP ","36","Pøijato","2015-09-08","9:49:18"
"zmb-z7-09/20150908-37-35382","2990","09"," Bod è. 34 Projekt „Stavební úpravy ZŠ a MŠ Jana Broskvy 388/3 a 139/1, 643 00 Brno – Chrlice“ - rozhodnutí o poskytnutí dotace, návrh smlouvy o poskytnutí podpory ze SFP ","37","Pøijato","2015-09-08","9:49:42"
"zmb-z7-09/20150908-38-35408","2990","09"," Bod è. 35 Projekt „MŠ Kohoutova 6 – zateplení budovy vèetnì vımìny oken“ - rozhodnutí o poskytnutí dotace, návrh smlouvy o poskytnutí podpory ze SFP ","38","Pøijato","2015-09-08","9:50:08"
"zmb-z7-09/20150908-39-35438","2990","09"," Bod è. 36 Projekt Meziuniverzitní studentská soutì – návrh veøejnoprávní smlouvy o poskytnutí dotace Masarykovì univerzitì ","39","Pøijato","2015-09-08","9:50:38"
"zmb-z7-09/20150908-40-35473","2990","09"," Body è. 37-45 ","40","Pøijato","2015-09-08","9:51:13"
"zmb-z7-09/20150908-41-35587","2990","09"," Bod è. 46 Návrh dodatku è. 1 ke smlouvì o poskytnutí pùjèky s Úrazovou nemocnicí v Brnì ","41","Pøijato","2015-09-08","9:53:07"
"zmb-z7-09/20150908-42-35611","2990","09"," Bod è. 47 Návrh dodatku è. 2 ke smlouvì o poskytnutí pùjèky s Nadaèním fondem Campianus ","42","Pøijato","2015-09-08","9:53:31"
"zmb-z7-09/20150908-43-35678","2990","09"," Bod è. 48 Projekt IPRM „Kapucínské terasy“ - ukonèení projektu ","43","Pøijato","2015-09-08","9:54:39"
"zmb-z7-09/20150908-44-35871","2990","09"," Bod è. 49 Návrh „Metodiky na podporu vrcholového sportu ve mìstì Brnì“ ","44","Pøijato","2015-09-08","9:57:51"
"zmb-z7-09/20150908-45-35902","2990","09"," Bod è. 50 ádost MÈ Brno-Øeèkovice a Mokrá Hora o souhlas se zmìnou pouití schváleného kladného vısledku hospodaøení VHÈ-bytového hospodáøství Návrh na zmìnu usnesení Z7/04 bod è. 34 ","45","Pøijato","2015-09-08","9:58:22"
"zmb-z7-09/20150908-46-36026","2990","09"," Bod è. 51 - návrh pí Cechové Návrh na prominutí smluvní pokuty Bytovému drustvu Zedníkova 3 ","46","Nepøijato","2015-09-08","10:00:26"
"zmb-z7-09/20150908-47-36051","2990","09"," Bod è. 51 Návrh na prominutí smluvní pokuty Bytovému drustvu Zedníkova 3 ","47","Pøijato","2015-09-08","10:00:51"
"zmb-z7-09/20150908-48-36605","2990","09"," Body è. 52, 53, 54 ","48","Pøijato","2015-09-08","10:10:05"
"zmb-z7-09/20150908-49-38314","2990","09"," Bod è. 55 Návrh na prodej bytové jednotky è. 1891/2 vè. pøíslušného podílu o velikosti 479/1887 na pozemcích p. è. 231 a p. è. 232, k. ú. idenice - Jeronımova 24 ","49","Pøijato","2015-09-08","10:38:34"
"zmb-z7-09/20150908-50-38347","2990","09"," Bod è. 56 Návrh prodeje podílu o velikosti 938/1887 na pozemcích p. è. 231 a p. è. 232, k. ú. idenice - Jeronımova 24 ","50","Pøijato","2015-09-08","10:39:07"
"zmb-z7-09/20150908-51-38388","2990","09"," Body è. 57-67 ","51","Pøijato","2015-09-08","10:39:48"
"zmb-z7-09/20150908-52-38438","2990","09"," Body è. 68-77 ","52","Pøijato","2015-09-08","10:40:38"
"zmb-z7-09/20150908-53-38475","2990","09"," Bod è. 78 Návrh zrušení usnesení Z6/036. zasedání Zastupitelstva mìsta Brna, bod è. 92 - „Návrh prodeje pozemku p. è. 2508/2 v k. ú. Obøany v lokalitì Hradiska“ ","53","Pøijato","2015-09-08","10:41:15"
"zmb-z7-09/20150908-54-38505","2990","09"," Bod è. 79 Návrh zrušení usnesení Zastupitelstva mìsta Brna è. Z6/004, bod è. 74 - „Prodej pozemkù p. è. 2119/4, p. è. 2119/5 a p. è. 2119/6 v k. ú. Malomìøice pøi ul. Zimní“ a návrh svìøení majetku mìsta MÈ Brno - Malomìøice a Obøany, pozemkù p. è. 2119/4, p. è. 2119/5, p. è. 2119/6, p. è. 2119/7 a p. è. 2119/26 v k. ú. Malomìøice ","54","Pøijato","2015-09-08","10:41:45"
"zmb-z7-09/20150908-55-38565","2990","09"," Body è. 80-92, mimo 88 a 91 ","55","Pøijato","2015-09-08","10:42:45"
"zmb-z7-09/20150908-56-38602","2990","09"," Bod è. 88 Návrh nabytí pozemku p. è. 3368/2 v k. ú. ebìtín pro stavbu „Brno, MÈ ebìtín – dostavba kanalizace“ ","56","Pøijato","2015-09-08","10:43:22"
"zmb-z7-09/20150908-57-39701","2990","09"," Bod è. 91 - návrh p. Pospíšila Návrh nabytí pozemkù p. è. 332/1, 332/7, 332/8, 332/9, 332/10, 332/11, 332/12, 333/1, 334/1, 334/3, 334/4, 335, 336/1, 336/3, 336/6, 336/7 a 336/10 v k. ú. Dolní Heršpice pro stavbu „Brno, Dostavba kmenové stoky D, RN Královky“ ","57","Nepøijato","2015-09-08","11:01:41"
"zmb-z7-09/20150908-58-39731","2990","09"," Bod è. 91 Návrh nabytí pozemkù p. è. 332/1, 332/7, 332/8, 332/9, 332/10, 332/11, 332/12, 333/1, 334/1, 334/3, 334/4, 335, 336/1, 336/3, 336/6, 336/7 a 336/10 v k. ú. Dolní Heršpice pro stavbu „Brno, Dostavba kmenové stoky D, RN Královky“ ","58","Pøijato","2015-09-08","11:02:11"
"zmb-z7-09/20150908-59-39759","2990","09"," Bod è. 93 Návrh nabytí pozemkù p. è. 1526/18, 1526/95, 1526/96, 1526/97, 1526/172, 1526/184, 1526/206, 1526/381, 1526/382, 1535/41, 1609/42, 1609/43, 1746/30 a 1749/34 v k. ú. Komín ","59","Pøijato","2015-09-08","11:02:39"
"zmb-z7-09/20150908-60-39823","2990","09"," Body è. 94-96 ","60","Pøijato","2015-09-08","11:03:44"
"zmb-z7-09/20150908-61-39847","2990","09"," Bod è. 97 Návrh nabytí garáe bez è.p./è.e. na pozemku p. è. 1670/2 v k. ú. Malomìøice pro stavbu „VMO Tomkovo námìstí“ ","61","Pøijato","2015-09-08","11:04:07"
"zmb-z7-09/20150908-62-39870","2990","09"," Body è. 98 a 99 ","62","Pøijato","2015-09-08","11:04:30"
"zmb-z7-09/20150908-64-39966","2990","09"," Bod è. 100 Návrh nabytí budovy è.e. 168 na pozemku p. è. 496/2 v k. ú. Dolní Heršpice ","64","Pøijato","2015-09-08","11:06:06"
"zmb-z7-09/20150908-65-39991","2990","09"," Body è. 101-111 ","65","Pøijato","2015-09-08","11:06:31"
"zmb-z7-09/20150908-66-40051","2990","09"," Bod è. 112 Návrh daru pozemku p. è. 406/5 v k. ú. idenice ","66","Pøijato","2015-09-08","11:07:31"
"zmb-z7-09/20150908-67-40079","2990","09"," Body è. 113-117 ","67","Pøijato","2015-09-08","11:07:59"
"zmb-z7-09/20150908-68-40157","2990","09"," Bod è. 118 Návrh svìøení majetku mìsta MÈ Brno-støed, stavby-garáe bez è.p./è.e., která je souèástí pozemku p. è. 1717/3, vše k. ú. Staré Brno ","68","Pøijato","2015-09-08","11:09:17"
"zmb-z7-09/20150908-69-40179","2990","09"," Bod è. 121 Návrh svìøení majetku mìsta MÈ Brno-Bohunice, pozemkù p. è. 1260/104, 1260/105, 1260/106, 1260/107 v k. ú. Bohunice ","69","Pøijato","2015-09-08","11:09:39"
"zmb-z7-09/20150908-70-40200","2990","09"," Bod è. 123 Návrh svìøení majetku mìsta MÈ Brno-jih, pozemku p. è. 151/2 v k. ú. Pøízøenice ","70","Pøijato","2015-09-08","11:10:01"
"zmb-z7-09/20150908-71-40236","2990","09"," Bod è. 139","71","Pøijato","2015-09-08","11:10:36"
"zmb-z7-09/20150908-72-40254","2990","09"," Bod è. 119-140 mimo body 121, 123. 139 ","72","Pøijato","2015-09-08","11:10:54"
"zmb-z7-09/20150908-73-40305","2990","09"," Bod è. 141 Návrh odnìtí svìøeného majetku mìsta MÈ Brno-Tuøany, pozemku p. è. 20/7 a èásti pozemku p. è. 20/9 v k. ú. Brnìnské Ivanovice ","73","Pøijato","2015-09-08","11:11:45"
"zmb-z7-09/20150908-74-40346","2990","09"," Bod è. 142 Návrh dispozice s podílem id. 82/879 na èásti pozemku p. è. 1394/20 v k. ú. Lesná – rušení pøedkupního práva a prodej do vlastnictví ÈR – Správy eleznièní dopravní cesty, s. o. ","74","Pøijato","2015-09-08","11:12:26"
"zmb-z7-09/20150908-75-40380","2990","09"," Bod è. 143 Návrh nabytí práva odpovídajícího vìcnému bøemenu – sluebnosti inenırské sítì na pozemcích p. è. 1253/1 a 1253/5 v k. ú. Brnìnské Ivanovice pro stavbu “Stavební úpravy køiovatky Kaštanová – Popelova - Vinohradská” ","75","Pøijato","2015-09-08","11:13:00"
"zmb-z7-09/20150908-76-40410","2990","09"," Bod è. 144 Návrh majetkoprávního vypoøádání pozemkù p. è. 2253/18, p. è. 2253/19 a p. è. 2253/20 v k. ú. Slatina ","76","Pøijato","2015-09-08","11:13:30"
"zmb-z7-09/20150908-77-40434","2990","09"," Bod è. 145 Návrh majetkoprávního vypoøádání pozemku p. è. 1447, k. ú. Husovice pro stavbu „Silnice I/42 Brno, VMO Tomkovo námìstí“ ","77","Pøijato","2015-09-08","11:13:55"
"zmb-z7-09/20150908-78-40463","2990","09"," Bod è. 146 Návrh uznání vlastnického práva manelù Bravencovıch k pozemku p. è. 3565 v k. ú. Slatina formou souhlasného prohlášení ","78","Pøijato","2015-09-08","11:14:23"
"zmb-z7-09/20150908-79-40589","2990","09"," Bod è. 147 „Silnice I/42 Brno, VMO Tomkovo námìstí“ – návrh dohody o narovnání s Øeditelstvím silnic a dálnic ÈR ","79","Pøijato","2015-09-08","11:16:29"
"zmb-z7-09/20150908-80-40619","2990","09"," Bod è. 148 Návrh dohody o narovnání se spoleèností Zasílatelství VYMAZAL s. r. o., tıkající se úhrady za uívání èásti pozemku p. è. 250/71 v k. ú. Brnìnské Ivanovice ","80","Pøijato","2015-09-08","11:17:00"
"zmb-z7-09/20150908-81-40656","2990","09"," Bod è. 149 Návrh na zrušení a vypoøádání spoluvlastnictví mìsta Brna a spoleènosti PS BRNO, a. s., k pozemkùm p. è. 2565/3 a p. è. 2565/2 v k. ú. Bohunice ","81","Pøijato","2015-09-08","11:17:36"
"zmb-z7-09/20150908-82-40701","2990","09"," Bod è. 150 Návrh na èásteèné zpìtvzetí alob ve sporech vedenıch se spoleèností LP EXPO, s. r. o., o vydání bezdùvodného obohacení za uívání pozemkù p. è. 1084/6, p. è. 1084/9 a p. è. 1084/10 v k. ú. Ponava ","82","Pøijato","2015-09-08","11:18:21"
"zmb-z7-09/20150908-83-40743","2990","09"," Bod è. 151 Návrh smlouvy o spolupráci za úèelem pøípravy a realizace veøejnì prospìšné stavby „Tramvaj Plotní – soubor staveb – etapa 2-4“ a o úpravì práv a povinností v souvislosti se zadáním veøejnıch zakázek souvisejících se stavbou „Tramvaj Plotní – soubor staveb – etapa 2-4“ ","83","Pøijato","2015-09-08","11:19:03"
"zmb-z7-09/20150908-84-40774","2990","09"," Bod è. 152 Zpráva o hospodaøení dobrovolného svazku obcí Cyklistická stezka Brno – Vídeò za rok 2014 ","84","Pøijato","2015-09-08","11:19:34"
"zmb-z7-09/20150908-85-40978","2990","09"," Bod è. 153 - návrh pí. Liptákové ádost spoleènosti REALMEDIA s. r. o., o prominutí úroku z prodlení ","85","Nepøijato","2015-09-08","11:22:58"
"zmb-z7-09/20150908-86-41010","2990","09"," Bod è. 153 ádost spoleènosti REALMEDIA s. r. o., o prominutí úroku z prodlení ","86","Nepøijato","2015-09-08","11:23:30"
"zmb-z7-09/20150908-87-41051","2990","09"," Bod è. 154 Návrh smlouvy o postoupení pohledávky na spoleènost Lesy mìsta Brna, a. s. ","87","Pøijato","2015-09-08","11:24:11"
"zmb-z7-09/20150908-88-41075","2990","09"," Bod è. 155 Návrh Protokolu è. 53 o vynìtí majetku statutárního mìsta Brna ze správy Veøejné zelenì mìsta Brna, pøíspìvkové organizace ","88","Pøijato","2015-09-08","11:24:35"
"zmb-z7-09/20150908-89-41106","2990","09"," Bod è. 156 Zadání zmìn Regulaèního plánu mìstské èásti Medlánky è. RP 16/13, è. RP 17/13, è. RP 18/13 ","89","Pøijato","2015-09-08","11:25:06"
"zmb-z7-09/20150908-90-43311","2990","09"," Bod è. 157 - pokraèování v jednání o 30 min. Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","90","Pøijato","2015-09-08","12:01:51"
"zmb-z7-09/20150908-91-43373","2990","09"," Bod è. 157 - návrh p. Kerndla Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","91","Nepøijato","2015-09-08","12:02:53"
"zmb-z7-09/20150908-93-43753","2990","09"," Bod è. 157 - B7/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","93","Pøijato","2015-09-08","12:09:13"
"zmb-z7-09/20150908-94-43774","2990","09"," Bod è. 157 - B17/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","94","Nepøijato","2015-09-08","12:09:35"
"zmb-z7-09/20150908-95-43808","2990","09"," Bod è. 157 - B24/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","95","Nepøijato","2015-09-08","12:10:08"
"zmb-z7-09/20150908-96-43835","2990","09"," Bod è. 157 - B29/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","96","Pøijato","2015-09-08","12:10:35"
"zmb-z7-09/20150908-97-43858","2990","09"," Bod è. 157 - B34/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","97","Pøijato","2015-09-08","12:10:58"
"zmb-z7-09/20150908-98-43900","2990","09"," Bod è. 157 - B77/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","98","Nepøijato","2015-09-08","12:11:40"
"zmb-z7-09/20150908-99-43931","2990","09"," Bod è. 157 - B81/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","99","Nepøijato","2015-09-08","12:12:11"
"zmb-z7-09/20150908-100-43959","2990","09"," Bod è. 157 - B93/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","100","Pøijato","2015-09-08","12:12:39"
"zmb-z7-09/20150908-101-43986","2990","09"," Bod è. 157 - B114/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","101","Pøijato","2015-09-08","12:13:06"
"zmb-z7-09/20150908-102-44011","2990","09"," Bod è. 157 - B223/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","102","Nepøijato","2015-09-08","12:13:31"
"zmb-z7-09/20150908-103-44146","2990","09"," Bod è. 157 - B17/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","103","Pøijato","2015-09-08","12:15:46"
"zmb-z7-09/20150908-104-44208","2990","09"," Bod è. 157 - B20/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","104","Nepøijato","2015-09-08","12:16:49"
"zmb-z7-09/20150908-105-44228","2990","09"," Bod è. 157 - B77/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","105","Nepøijato","2015-09-08","12:17:08"
"zmb-z7-09/20150908-106-44253","2990","09"," Bod è. 157 - B164/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","106","Nepøijato","2015-09-08","12:17:33"
"zmb-z7-09/20150908-107-44298","2990","09"," Bod è. 157 - B108/15-0 Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","107","Pøijato","2015-09-08","12:18:18"
"zmb-z7-09/20150908-108-44445","2990","09"," Bod è. 157 - B108/15-0 - návrh p. Pospíšila Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","108","Nepøijato","2015-09-08","12:20:45"
"zmb-z7-09/20150908-109-44493","2990","09"," Bod è. 157 - návrh p. Boleslava Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","109","Nepøijato","2015-09-08","12:21:33"
"zmb-z7-09/20150908-110-44594","2990","09"," Bod è. 157 - B156/15-0 - návrh pí Kašpaøíkové Zámìr poøídit zmìny Územního plánu mìsta Brna - 43. soubor ","110","Nepøijato","2015-09-08","12:23:14"
